10000 119913
3932 4240 6
398 573 10
1840 5921 7
5131 4439 9
219 5560 6
2278 6062 4
2222 8059 10
5469 3196 8
7122 2473 9
3748 5041 8
8634 5605 10
2910 9159 6
8181 9160 9
2068 42 10
2610 889 1
4622 6654 8
341 9194 1
5306 7792 7
7928 1219 5
6941 7147 2
9706 9681 3
4810 6656 1
6907 2775 6
8175 7927 4
8626 4217 4
6917 1583 1
52 7538 3
1374 889 6
6697 9267 1
966 3700 2
3221 9877 8
3792 8017 8
1274 7377 4
365 9990 8
6078 3151 10
9467 6384 3
7477 5314 3
5035 3250 2
4783 4042 4
1013 9739 7
8033 1343 1
4750 7776 7
2405 8360 4
9216 7776 8
3108 7591 7
7231 2375 4
2575 5407 7
4980 5256 2
2160 9207 8
9881 1341 2
9905 9729 10
543 1006 1
577 925 2
1356 5188 4
6059 6112 3
2170 7087 1
7125 2718 8
7378 6210 9
538 2338 4
1885 2803 9
5611 2214 10
8065 64 5
4000 2177 8
2757 4907 1
0 9760 8
1186 4598 9
9152 821 4
4500 5291 10
214 677 4
9232 8181 1
1693 8165 2
8554 6442 1
5285 3545 8
6869 469 5
7220 9818 8
1089 8713 1
903 291 10
8336 7857 2
5063 7878 9
2942 4160 1
6495 5517 4
5851 3151 8
6667 437 7
7222 7615 9
9354 1629 10
4091 1284 9
3764 3826 4
9774 8196 10
3706 3811 7
136 7192 4
3504 3357 7
2616 5609 6
2846 8019 2
9024 2598 10
6866 6106 2
9354 2928 8
9494 4963 5
4742 4168 1
7073 6252 8
127 2513 5
5238 3880 3
223 7264 10
4144 8995 7
435 2563 8
5752 8878 7
5072 4122 4
7406 627 9
315 697 7
72 774 2
3345 8336 10
8257 791 7
563 2512 3
7818 4261 8
310 1102 7
4367 1894 1
7995 8727 4
4207 3929 10
928 6808 1
398 5827 10
723 8254 10
1176 3470 10
1758 3865 7
4269 6090 6
3926 5890 4
186 6482 9
7977 4989 5
1731 809 10
7716 4280 8
1012 6148 6
8879 5761 10
3366 9228 8
1252 5736 7
5917 1428 1
176 3354 1
8927 2253 3
394 8381 8
3713 2262 6
295 3636 1
972 3899 7
7524 8170 9
141 6824 6
5338 413 2
9334 4410 5
1290 3871 8
2473 1158 10
1860 6977 5
8373 2347 5
9958 6268 5
934 5930 9
6594 5607 8
9168 9804 7
5521 8053 5
2521 8329 8
316 8396 4
1834 8498 8
8416 2104 5
4903 7835 7
1414 5678 6
1338 437 2
3374 3259 2
1522 9899 2
7416 9276 5
778 925 1
1627 5594 2
9411 3024 8
7449 4060 4
8434 363 3
1861 9663 9
8088 6506 6
4978 1214 3
3446 4138 8
5589 1907 6
6128 9423 1
6978 4368 2
9373 615 5
5500 9429 1
8676 2584 1
605 1553 1
500 1437 3
7983 1272 9
2521 4471 1
9241 3514 9
6115 6757 3
6064 6642 6
5364 4603 6
7083 3017 8
4414 7165 10
7534 2882 4
8061 9351 7
3711 2321 5
9568 760 9
4319 4114 9
8792 4079 2
3974 207 4
195 4982 7
2780 1822 1
5600 2644 8
4452 7902 6
2354 5669 2
733 8739 4
5205 6769 7
298 4654 6
8499 8311 10
6230 2860 10
2375 3829 4
4353 2464 3
9519 7989 4
3265 329 1
356 1731 8
9847 2277 6
4549 1268 5
3021 482 2
1279 7896 3
6606 40 10
5647 3766 8
1175 6859 7
1969 6397 9
3138 1097 9
2210 3907 3
503 7032 1
8981 1501 3
4362 9020 5
7596 5320 3
5470 7651 9
6302 5512 3
9843 6882 2
25 1969 4
2318 1563 8
924 3000 1
4249 8151 1
4279 4451 1
1529 8960 2
6032 563 6
3398 4588 4
1788 4780 9
1710 9389 5
1484 1266 9
367 646 10
980 2269 10
1585 1509 7
543 5216 2
7164 1126 8
767 872 3
6569 6977 7
7775 3286 7
1544 3914 5
2234 2918 2
9375 7033 1
4776 165 10
2761 532 7
9102 1932 10
9861 6930 7
773 1798 10
7986 9098 1
2199 5439 8
372 5703 4
2173 7838 10
6118 463 5
7893 3844 2
5626 7675 4
2847 5541 4
2254 1760 10
2328 140 5
8467 9166 4
8945 6056 3
8463 1713 4
3720 7135 9
4839 4494 4
1542 9996 2
8581 9609 8
6099 1431 6
7155 1696 5
6910 9238 2
1636 8443 3
3083 3440 5
667 6783 9
835 6456 2
2031 3079 3
7647 7919 8
3344 2053 3
8097 254 4
1737 3121 9
953 4143 5
1454 3432 5
4806 8184 10
1548 5089 7
2984 1283 4
3337 1127 6
1931 9818 9
7096 475 1
5103 5032 4
1400 3813 8
4322 3218 1
6237 4896 5
7454 1177 8
8225 4757 10
6960 3769 9
5643 629 8
5616 7593 4
4503 5815 8
9965 1485 3
9370 3730 7
4517 2299 5
5297 5106 5
74 5117 9
8309 4637 9
5712 9094 2
3435 5027 10
8610 7494 10
1164 7464 4
7556 4711 10
5458 2294 3
3653 589 4
4585 2425 1
75 3142 7
7211 9266 1
9009 8413 6
7137 3210 1
2392 797 9
4533 2266 3
2978 2563 7
8575 977 1
9406 9653 10
4416 9345 10
7627 7719 5
1853 8480 2
1744 3778 9
6109 2157 4
502 3805 9
3829 4927 8
779 833 9
7367 8400 10
9657 3164 8
9302 3832 6
8705 9473 4
6561 2515 6
9753 9294 10
969 5716 2
1015 7648 9
769 7013 4
6436 6921 7
7158 677 5
4930 8087 9
2253 227 10
7802 5756 6
4561 3140 3
7997 151 7
1300 6264 4
4028 669 2
1962 4428 8
5694 8004 7
6591 6791 9
120 609 9
7861 4390 1
6075 450 1
7226 8279 7
532 9469 10
2647 1575 8
4583 8543 4
5421 510 5
1865 9692 4
642 2103 2
6194 1233 2
3407 1937 5
4546 5042 2
6226 8260 1
2272 8097 2
5660 188 7
3077 6096 4
439 519 4
568 8615 4
1877 8221 8
4513 7831 5
581 2773 10
8336 614 3
9960 2742 3
7081 2690 1
6426 25 8
5463 7163 3
6737 1971 8
7073 174 10
1119 6160 10
3764 7474 10
9073 632 8
2807 8077 8
994 1509 7
8525 5401 6
5693 6495 2
1827 395 1
1746 7998 7
955 8312 9
5322 1057 10
9058 1775 3
7980 9719 9
6364 1791 8
8678 3523 3
2352 4789 7
6949 3502 6
585 2162 5
4234 947 9
4581 9435 5
7976 3487 7
698 131 4
2046 467 5
8529 986 3
9889 1329 3
9175 3710 7
4508 1590 2
7131 7911 4
6443 6208 10
9664 9258 6
7081 5801 10
6374 890 4
9286 2269 3
303 1549 1
5697 2436 8
661 8670 9
9980 4884 10
4925 3872 1
8994 49 4
1330 8393 9
7398 8012 1
5907 2004 10
7435 7756 4
3658 8285 4
3706 8165 10
3938 7972 6
7014 7660 2
9051 4352 6
9559 797 4
2917 669 4
3618 5873 1
8976 1112 4
9107 9123 1
8646 5563 3
1573 5743 4
9660 1418 1
5891 2064 3
8910 3797 5
449 4010 8
3766 8596 8
4076 9346 9
7009 6747 8
1974 1811 3
5653 9977 6
6265 8604 4
4617 4190 9
9880 5714 3
7948 6748 5
3869 971 4
2659 7696 5
6849 2405 1
9880 5632 3
2972 3866 5
5623 9085 3
3082 8360 5
183 5342 4
7188 3433 1
6316 4936 6
2789 725 5
4411 7176 7
5568 7833 3
5835 4234 1
9310 4303 3
4544 2510 5
8096 7532 2
6403 2441 5
2370 8985 6
8410 8430 8
4514 5451 10
142 613 3
335 5500 7
212 9808 6
8597 999 6
3122 4103 1
8830 1466 10
7957 1633 7
2511 4692 5
3306 4365 6
4734 6700 8
803 1792 9
2141 3523 1
2790 2865 3
2290 6131 7
4876 3015 10
9722 4256 1
3584 2329 10
7741 4414 5
563 8651 5
6531 4348 8
113 9235 4
1996 3735 5
9224 2679 6
8841 1515 5
1509 2945 9
6500 2131 5
812 1205 8
711 8881 6
2410 5219 4
1357 8698 9
772 4526 3
9575 8409 6
2766 2740 4
8110 8115 8
4331 659 1
9711 7254 6
74 8263 7
5610 3636 7
1821 3260 3
5297 2046 10
1337 4354 3
4763 9881 6
8306 5632 7
4082 1892 4
8366 9530 10
1661 6740 3
3672 182 7
5722 1557 1
6102 7825 5
3821 5716 8
8596 9035 1
8574 9797 3
2858 9885 10
99 3416 10
7003 4548 4
5593 5195 10
7704 1274 8
4541 7974 10
876 6053 4
1457 8939 2
8786 8050 10
5997 6328 9
9296 3714 4
1704 4307 8
2279 1003 10
1878 2167 4
5861 3686 10
8625 2568 3
4689 7553 4
6354 1835 8
4039 9297 5
9782 8626 8
6511 6980 6
6934 6305 8
5873 7991 10
2182 3797 10
8884 3077 1
9081 1614 8
5715 5509 5
5236 2898 10
7856 2204 8
658 324 4
2724 7974 1
1661 7037 9
2366 7293 8
4178 2834 3
6122 9671 10
2697 4209 5
2254 5932 5
2481 2545 7
776 9335 10
3573 1841 3
2404 6478 8
2604 732 3
2023 1507 3
7728 1264 6
4241 5073 2
2206 6224 1
7481 3776 1
820 4228 1
1936 7229 1
8413 1445 1
730 153 1
9014 1607 7
9460 3917 3
2376 8044 10
1864 5402 5
433 8719 7
3056 7512 10
7520 2778 4
5941 8877 2
6575 1854 3
823 2644 4
7284 2852 1
1562 3765 8
2872 3388 4
4598 7100 7
1856 2460 9
2142 9209 6
3840 7571 9
5823 2480 6
6296 9275 8
8424 2914 4
1804 6252 7
9352 1278 6
8032 2639 8
8018 9384 7
5748 1081 2
5347 5168 10
6591 2646 8
974 937 9
7742 2355 8
4303 5013 2
4149 796 8
734 2203 2
8393 150 8
879 1843 2
9145 5427 4
2047 7827 9
8793 41 9
8809 9308 8
4952 2433 6
7542 6134 3
1475 8450 4
5347 2399 9
6890 3406 3
1133 5359 2
8024 9001 2
7497 802 9
8534 2941 6
2720 3057 6
598 9052 2
4674 7023 2
8889 2619 8
9140 9311 7
4092 1972 8
6629 1852 1
9682 183 10
135 3097 3
62 2006 9
6822 4814 5
6689 354 10
8302 4762 7
9577 9901 2
7957 16 10
304 87 7
2219 1631 4
2904 4326 9
2600 3519 5
4993 9804 7
1294 7577 5
4264 1212 8
3288 1865 5
8202 7417 5
7502 166 8
5720 1925 7
4603 2502 5
2366 5881 2
3799 1292 7
7205 2397 10
992 663 8
2925 6799 10
8230 2615 7
5203 562 2
7904 6206 9
7325 3595 3
8420 629 3
959 3328 1
5987 2830 6
2730 8910 8
2256 7135 3
1781 7038 5
1025 8084 5
3852 5450 3
8832 8265 6
781 2649 1
8283 3813 6
327 6926 3
537 9517 9
954 1728 6
3753 2249 1
1832 3552 4
7421 9317 4
7045 8511 4
7317 2743 5
1870 1980 1
9365 4295 9
1287 6272 7
1831 65 8
758 5196 4
399 7989 8
3701 2159 7
3155 4803 6
2587 6729 6
5610 2484 5
3936 7070 3
209 9992 10
1132 1474 2
864 4092 9
589 1321 10
5627 237 5
3968 6234 9
6516 1953 7
5441 90 9
7613 2362 10
3591 8903 7
1036 1281 3
9008 1984 5
9880 9373 6
4818 3561 7
1440 2286 10
536 8091 2
9063 4648 10
1270 2839 7
116 61 9
1609 1051 5
6471 1965 2
3867 9472 1
6627 1648 4
6967 3627 4
8640 5512 6
1579 65 6
877 9760 2
5074 6936 7
5113 6573 7
88 4531 2
7283 9839 9
6500 8919 4
3580 1652 1
3998 1016 2
1248 2044 1
2668 5942 9
2965 7025 8
5195 2517 1
8842 9511 6
9627 9825 7
1841 2808 2
3884 1633 2
9098 7063 7
8956 2121 8
6565 2128 4
3849 6879 10
2329 4025 1
4760 6672 9
6093 7878 7
1842 9322 5
3707 3019 9
8394 3544 9
6 8180 2
5419 6191 6
9440 877 6
3934 4275 5
5733 1919 1
9817 4968 9
7619 3744 4
3371 7951 1
4078 2181 4
5001 3984 8
2183 1205 8
1145 5001 1
9307 3541 1
6221 4718 10
6694 1088 9
1864 1378 5
4292 4454 3
3420 3274 6
3578 1356 5
4566 6197 9
4097 3889 10
3538 149 1
8521 2876 8
5833 1669 2
1875 6714 4
2698 5863 9
4628 4406 4
5232 5177 3
6245 1215 1
2699 2679 7
9347 765 5
6395 8037 7
5524 304 10
4133 1771 9
506 1358 5
4984 633 1
3819 8750 8
1979 930 4
3600 2430 5
1952 6143 6
979 1831 10
467 2336 5
8162 5474 6
6097 4400 6
1835 4161 10
5373 1929 3
7059 718 2
5405 7335 8
9683 4453 3
8225 8209 2
1654 6242 8
6707 1546 8
3295 4173 5
5052 6802 6
7101 1363 1
9933 4518 2
2825 9234 3
3068 4894 10
7956 214 7
2475 4794 8
9639 7760 5
3466 1415 5
7913 3091 8
6094 4038 7
4799 2923 8
7560 4477 9
4318 391 2
1895 2180 9
3367 2342 7
3996 6248 6
2322 8442 4
8561 2518 4
3297 4737 9
7483 4437 1
3964 2484 7
1692 3057 2
1589 708 4
7401 4149 6
7961 1625 6
8652 6938 4
336 4025 2
9489 2484 3
567 5260 2
4786 6720 1
238 9247 3
1744 1798 9
8370 292 4
7561 9657 9
5012 781 8
2216 9720 5
8750 3928 10
3876 3825 4
8576 915 8
5330 5030 10
3510 9265 5
3238 6687 4
3332 1496 3
5522 3671 10
2916 4208 3
7602 1514 10
1599 7199 2
9906 5713 10
6288 1757 9
7349 2603 1
6846 9563 7
9800 2410 4
4237 4979 10
9553 9188 1
7202 342 4
8410 1435 8
2338 665 4
348 8081 10
1299 4860 5
7236 8539 6
4918 1170 6
920 7357 9
7845 9662 4
6359 3338 6
1967 743 6
3860 4695 6
8986 7876 4
7172 7677 2
2300 131 10
1091 2677 9
9303 1970 1
1177 6137 7
7057 9792 4
6716 5114 7
5594 6415 9
9404 6162 8
690 3793 6
7874 7315 8
7132 7153 4
3926 8165 7
9507 3487 4
7221 7160 4
5218 2381 3
3266 4340 7
8750 3848 6
1369 4320 9
9770 2943 10
4678 6194 7
6325 5829 2
1221 6661 6
8164 3285 8
6978 4783 2
1658 411 2
4527 5177 8
3198 4225 6
6279 7509 4
733 3861 1
3191 2472 9
4147 6143 4
8762 4835 5
2854 5392 9
4145 4000 1
534 468 8
5145 9705 5
8210 9079 9
3559 909 8
1067 7176 2
7148 261 8
4386 9344 10
1311 1577 6
3814 1525 6
9376 5869 9
7489 343 10
760 5571 1
5319 3904 8
3681 7053 10
2390 266 10
7195 8831 7
85 7719 8
4359 7026 8
5867 2406 9
2912 9966 5
4298 7500 6
787 6663 3
92 1408 8
623 2446 7
8607 5538 1
6297 4448 2
2851 3622 5
9129 4452 1
7673 1382 2
1600 8772 6
8706 4422 5
4822 2056 7
6835 9744 8
2168 1359 3
8130 1599 5
1088 9825 10
2541 8987 7
9420 3016 9
1403 1976 2
9344 6835 2
4116 3425 9
6985 672 4
4484 3566 6
2535 6917 3
132 2250 7
8941 6108 2
5165 9090 5
4384 2567 9
331 9366 3
3012 3812 1
4571 1283 5
117 2211 3
4686 8650 2
1759 2828 2
7411 6264 7
5359 1970 6
7777 7224 7
5846 7713 3
1401 6833 3
4467 99 4
2818 1266 10
3024 5800 1
6042 9454 8
8809 1654 3
775 5856 8
5664 1843 4
9480 1888 7
4767 4542 4
6121 3392 9
8979 4676 8
8726 319 8
1773 1704 8
2976 4222 3
423 9542 5
708 5532 3
794 9974 1
416 2949 2
6895 5802 5
2204 8856 1
8656 2529 2
9619 3605 2
837 9855 1
8621 8949 6
139 78 4
6552 6981 4
1246 3428 5
5927 1836 3
3880 9871 5
1340 1163 8
4532 450 8
3736 5902 3
8444 4732 10
615 6409 8
2465 3733 9
6165 6400 3
9091 8146 7
6314 6955 8
5384 8715 9
5356 2849 2
4811 204 2
8455 4879 5
8536 2528 10
1225 6685 8
8463 9809 1
2256 1845 8
9700 7336 10
6183 8680 10
5768 446 3
244 631 1
4717 7469 8
5450 5619 4
3026 7957 8
2294 7178 5
2673 8043 5
1865 1955 9
7803 6101 2
3200 5686 7
1624 7354 9
3072 1427 8
770 8347 3
9624 3027 9
1069 6459 10
1478 3303 1
9517 1672 5
944 6533 4
2074 9125 6
8268 387 9
7019 7428 8
4340 1145 3
4024 2961 6
1431 218 5
652 6115 6
2271 7040 9
7365 2596 4
6127 2604 1
2110 854 1
7981 4172 2
4999 1261 10
5831 8282 6
6906 8197 3
9768 5642 8
7840 2879 10
5807 3580 1
1646 1402 8
1324 3391 7
6306 1921 2
7960 9686 4
4380 3585 7
6782 7061 10
6294 2227 2
8631 2022 9
9604 1838 6
2652 6744 5
1576 9122 8
2221 9873 3
2590 95 6
5925 1532 8
7797 4495 1
8358 5759 2
1242 1475 2
8204 5858 3
6152 7916 6
3808 9797 9
2635 2970 3
5304 9180 9
5761 9641 7
5773 6049 5
8241 623 1
5871 1181 9
6679 877 2
9916 7979 7
7335 18 2
1379 7428 7
9952 840 2
8227 7226 4
8734 8730 6
9373 8266 5
5855 1847 9
3761 7125 3
359 7226 3
8921 3579 3
9678 2713 3
4739 2588 6
5094 1938 1
9074 34 7
7884 4177 6
2293 6519 8
86 7177 7
2062 3176 2
6601 6636 6
3099 3309 2
1544 2809 4
9883 4014 9
6512 6501 10
95 2983 3
8624 6699 1
6907 4169 1
5044 4390 1
397 4215 8
5217 9907 1
1342 1102 5
1438 9169 9
3596 5939 7
4936 5166 4
4623 79 2
8534 590 5
2783 9190 7
8567 1883 2
6033 1621 3
1152 8840 7
7629 4857 3
2676 3112 9
2858 5118 9
9994 3907 5
4189 4078 9
7553 4173 2
0 8873 5
2627 783 5
6757 9743 7
7037 1486 5
5330 640 6
942 1075 6
1507 5813 10
5004 7260 3
9353 5093 6
8952 2291 7
2173 6779 4
162 4620 7
1440 592 3
7558 1843 7
2582 9043 9
2534 5580 4
8434 425 4
8915 400 10
4609 1465 6
1268 7057 2
5746 625 5
2088 3947 9
202 4088 5
3796 7814 8
3360 9830 2
5597 9033 1
6658 762 7
7482 5330 3
2377 663 2
944 5177 2
2123 1124 1
1821 3993 6
9007 3029 3
4148 7685 3
4949 6113 10
1533 8517 6
3322 6043 10
5372 4844 5
3255 2494 4
1534 5669 9
2446 1295 6
7496 3982 6
5121 5478 1
8010 9286 9
3807 1674 1
1135 8504 10
7264 624 4
1447 7824 4
9186 3892 8
6158 5026 2
1122 6694 1
7108 3267 10
2613 7972 4
7376 3159 9
797 8519 10
7130 9555 5
2033 9223 5
3838 8148 5
2218 3855 5
146 6593 5
9038 4911 3
2794 4628 5
8807 7573 3
9409 6316 5
8294 7758 2
5431 5978 6
4941 7798 1
5339 3463 1
1406 5075 7
7163 8175 9
2062 1793 10
2183 3260 3
226 6917 10
3576 9854 10
8291 4515 8
9375 1872 4
528 2510 7
167 4078 5
7268 6564 7
7116 4600 7
7031 5577 5
9319 319 6
5576 3825 6
2448 3836 3
6400 2895 5
7717 1976 9
2766 2763 9
6884 6218 3
7965 8223 2
1324 9792 10
8877 7681 3
5251 9309 3
3249 6125 5
1294 1867 10
4089 3722 3
822 4911 3
9759 7645 3
4100 1878 1
774 9798 4
1138 5676 8
1030 6367 8
4611 5573 5
2305 8597 9
9759 7496 3
7917 6205 4
3264 6076 6
7003 6616 1
3450 484 2
3131 5603 1
2838 2540 9
7769 5383 9
9230 9948 1
9561 5039 8
4726 6976 4
9146 659 8
9263 195 9
523 1882 5
1918 2888 7
6664 6318 4
6968 9154 5
5692 742 10
1981 2693 7
2705 9687 5
1062 8350 1
3193 1048 10
1526 9702 8
1239 7386 7
7700 4089 10
2224 9992 2
2419 5025 1
7991 2712 10
4663 6972 7
1418 8727 4
9804 3045 3
6246 7011 5
3741 4691 8
7670 9968 5
4504 1167 3
8082 109 8
8643 1224 1
6455 867 9
53 3835 9
9063 7586 10
8613 1219 10
6832 94 4
3347 2508 1
4512 5059 6
442 9010 4
2782 7757 9
9813 2655 10
8160 661 5
5822 1333 6
4982 8948 7
8842 700 5
4048 9082 3
3362 4444 7
7599 5530 2
8521 749 7
347 1758 7
7281 8708 8
6979 8664 10
60 6340 6
3640 7205 8
4261 7791 4
2338 4531 9
5855 2568 2
5735 355 8
5370 6163 4
1334 39 6
953 4303 5
2623 8924 6
4273 6053 9
8653 85 5
9274 4945 6
2103 5661 5
3384 775 2
5827 654 8
6326 2316 8
7554 3259 7
856 2799 4
3216 3520 8
5025 1235 3
8048 955 9
8559 6265 6
9762 1569 10
2348 12 3
9218 8977 6
6080 9087 5
4044 58 6
6639 825 8
2156 7550 5
4104 6934 8
3934 5782 4
4103 166 6
738 9540 2
1330 3804 9
5173 7403 3
4130 388 8
7740 1164 1
7021 2081 5
4917 9272 5
9833 1477 5
2155 4282 7
4413 9395 2
8421 753 9
8990 3288 4
1888 3007 6
32 2590 9
460 1047 8
6679 4151 4
3961 1552 1
7362 4851 10
714 9579 6
2202 5630 8
2239 1573 4
9283 2471 5
8122 8357 10
7577 1949 2
493 7013 3
663 9630 9
5109 5296 6
5727 4482 2
9763 1921 8
1071 248 6
5465 7256 2
6268 5968 2
6571 1582 4
2647 4845 5
6316 1767 3
9790 5955 2
4347 8422 1
1135 3157 9
1355 6013 9
1314 9336 7
5244 1314 9
5118 9834 9
4999 6702 1
3178 3320 2
4074 545 7
2340 2881 10
6033 465 6
9294 3653 6
9852 1836 10
495 4309 6
4708 8214 5
1480 3271 7
1765 8878 10
8769 7318 1
612 1784 7
7018 2952 7
9963 4734 10
6704 5890 1
2229 6548 6
2195 542 2
8615 8479 7
1151 674 1
878 1720 3
2916 2793 8
7166 9722 8
5275 7672 8
2703 527 8
6252 221 10
5534 331 1
2984 7878 8
6047 7933 1
2970 4112 1
9196 6905 9
589 5650 10
9243 9174 10
2372 5463 6
2205 4570 7
7997 2248 9
315 6356 5
4771 1582 5
2851 1607 4
2776 2783 5
2406 1882 8
5091 1399 3
7242 5676 4
2322 1488 6
9177 3650 6
7800 7348 2
7379 5443 9
1315 4611 6
1843 3758 10
7938 3799 7
9280 49 4
143 3548 1
6404 2669 8
581 345 9
1744 7025 1
4422 5974 4
4582 2924 5
722 1176 2
3629 7072 10
3439 3582 4
3019 8191 3
7019 2694 10
7283 9082 10
2545 2050 4
1480 6816 5
8134 1647 3
6642 4435 6
6451 3530 6
3538 8888 8
2815 1051 10
7623 120 1
405 8807 10
9864 7677 10
5219 453 6
2711 1223 10
846 3435 7
8225 4011 1
7226 6281 6
2302 3581 2
823 9465 10
6470 4278 3
8645 548 2
2983 1439 9
4984 4750 3
5202 782 3
2136 2376 8
9339 8315 7
2818 366 4
1048 3908 4
8666 7246 2
542 6976 7
8973 8147 3
1525 973 8
7547 1553 9
4279 5931 8
3619 1171 10
887 5685 8
278 9768 1
1168 403 8
8285 2881 5
1790 7558 2
536 7523 6
2031 8840 3
1565 5078 5
913 7336 5
7840 2377 3
9028 6760 8
843 4928 7
9091 6716 1
4471 7088 1
7491 6419 6
9700 1052 5
4711 100 2
1026 3053 6
530 1136 7
7137 6239 1
4593 6069 5
8934 1599 4
2182 6783 6
1332 3930 2
8975 2000 4
9339 1127 4
4379 1424 9
585 4462 4
4982 7022 7
8820 7817 6
6466 1140 1
3962 2077 10
9953 9243 10
6878 1992 9
6384 9187 2
1379 2531 10
3622 2884 7
9688 4350 7
9908 2686 2
3656 6756 8
5467 7236 8
2722 619 8
7703 7207 1
1652 3815 6
4505 8331 3
3353 8384 5
9978 1294 10
9940 4131 1
7406 624 1
2818 3387 9
5084 9613 6
6435 4984 7
1593 4025 7
8661 7541 8
1242 1222 7
1127 5600 5
241 4201 6
7484 1481 7
7291 4411 7
412 7031 9
966 9802 4
9741 2663 6
6092 8462 8
1871 760 8
1707 7291 8
5333 6457 8
777 9483 5
4750 8025 5
7283 875 9
2197 2773 8
2124 8787 10
527 3161 9
1212 3927 10
657 1828 9
2602 2235 5
5439 2952 7
2425 4753 2
631 4977 3
9995 3909 10
7212 8695 6
9779 9890 6
2781 1285 2
458 1021 8
5 9569 10
5681 9474 5
1951 2082 9
1758 487 4
1505 5082 10
1111 6613 6
7175 1246 7
2087 2983 4
6189 902 2
9517 9337 3
3854 3458 9
2443 17 7
5930 140 3
6960 8109 8
8530 5570 10
7955 9202 2
4710 7147 4
2414 1332 8
1865 3615 3
1057 495 5
5242 7773 2
6381 8603 1
7926 6923 7
9940 7965 5
4437 1275 2
2204 135 6
6633 1260 10
7583 4497 4
1943 592 4
6526 9347 3
5163 756 10
54 1497 8
8880 3586 6
4963 7192 7
8538 7759 8
7706 6267 4
9290 7934 3
2856 9982 7
7971 2093 9
1158 5100 2
181 6130 7
2066 1139 7
4879 7154 8
5241 7988 8
98 2832 2
8135 9081 7
7615 7708 10
9414 2705 3
3170 2065 10
3885 5077 2
9899 5588 8
6746 7833 10
7312 6535 7
821 4326 2
7367 1096 1
1054 1428 5
2013 3799 9
122 6883 9
2935 6744 10
445 9961 8
5467 6438 7
3958 2313 1
6309 7310 6
5159 6393 10
5852 3939 10
7237 1283 6
8336 6691 5
9030 5849 8
9451 2180 1
62 5226 7
456 4431 5
7552 5172 3
5787 1621 10
5278 2816 7
8408 3055 7
8478 7392 5
5856 5613 7
2663 2232 9
291 2750 2
699 3567 10
4875 2723 1
7960 3960 9
2146 6989 8
1808 8122 2
5466 9552 6
9390 4338 10
77 2740 1
7935 9945 7
6064 3318 4
4922 3967 8
4681 3293 9
6094 6198 3
3872 8705 6
8932 5053 4
2513 7965 9
2181 276 10
7616 3611 3
0 4107 3
8664 1654 7
9947 2122 1
1708 2774 2
624 7907 10
3470 4635 8
6669 2356 7
6472 9589 7
4441 9160 4
7441 8354 5
7648 8844 5
1131 2187 1
1289 9760 5
5286 6544 5
6313 1813 5
169 6840 8
7833 852 1
4632 4001 8
2058 4281 2
3184 6624 10
7486 9286 3
945 8982 5
9391 1748 8
5621 398 3
6742 5842 10
7191 659 4
8008 3008 3
4159 9560 7
8848 5704 2
3865 169 4
2649 8626 7
5397 3364 1
7676 9048 9
8714 2240 6
640 2501 3
7764 1594 7
2981 8224 5
7949 8889 6
6262 9494 5
8532 27 2
7307 4291 5
9618 8130 1
1449 5793 9
300 8722 6
8069 8507 10
4048 9211 9
4808 9450 8
9459 8217 2
3622 2416 4
5252 3464 10
2048 9295 8
2089 1711 3
6590 8921 4
345 3990 8
4886 1516 8
7013 9992 2
8180 755 4
5961 3715 5
5637 3022 4
848 869 1
8882 4272 10
9779 1176 10
4906 4444 6
1554 7268 5
8849 7747 6
2318 1466 1
5565 1075 5
7468 218 6
1654 3785 6
2013 1041 9
1970 8642 6
1094 3471 1
5788 585 10
9987 1512 2
8384 1750 9
6954 10 10
371 9951 4
121 9605 9
5393 2167 6
8753 3966 9
7912 8038 10
6542 6266 1
603 1747 6
8557 5701 7
1494 5941 10
5215 2365 4
3469 4217 6
4935 6523 4
3229 5212 4
5591 2452 1
5469 3401 3
6602 4190 5
5826 3711 5
9625 4212 3
720 4410 9
5744 2708 4
1799 5634 10
9020 6395 2
2379 3692 6
955 1612 9
6171 6838 9
342 1980 2
1785 1072 10
4423 2072 1
4260 4211 1
8236 6587 9
7390 1364 1
6670 6075 5
3338 214 10
7001 5320 2
4091 404 9
6892 1743 7
4679 6429 8
1214 3952 5
2513 5822 3
5413 1945 8
4766 4913 9
746 5746 4
4843 7428 10
4148 3265 5
8345 2276 1
857 6447 6
7190 7976 3
4374 2476 7
4247 1612 9
6562 1237 2
6980 7187 8
5990 7611 5
1733 1934 1
1932 284 7
3009 7335 2
6506 8441 4
4907 7039 2
4176 8561 7
8820 7271 5
542 224 8
5722 9591 7
4230 2723 8
1674 6579 3
8704 8332 1
964 5591 3
281 2684 1
3118 8280 1
8316 2516 2
7595 1789 3
6620 417 3
4077 5767 8
7465 5189 10
5054 581 9
3153 4509 7
8296 1781 8
7780 6800 2
4144 499 2
1176 3162 4
1994 9572 10
5259 5606 9
6491 7438 6
309 2945 10
7389 5120 1
7613 3219 9
8020 8592 1
9878 5972 4
887 6285 9
7153 296 9
6784 5916 2
4708 4681 1
4074 6943 1
5380 1165 9
8407 9406 9
6935 5480 4
3180 4938 4
1527 662 10
2247 7018 5
8271 9528 7
1507 1900 4
4760 5028 10
28 2110 8
4752 214 1
3092 1431 10
432 9871 9
1549 6793 5
2446 2231 6
8237 3283 9
