2000 13973
1014 1143 3
1346 1913 10
130 326 8
161 547 10
819 1852 3
773 1504 5
757 476 5
1271 1809 1
989 1324 10
1458 1648 6
329 767 7
1130 254 6
1816 1357 3
286 1053 4
965 56 10
547 658 10
1752 370 8
1182 805 1
285 790 7
918 1517 5
795 1435 5
459 843 10
718 1857 9
54 1714 10
1031 434 1
1029 450 4
933 174 6
868 467 5
990 1884 6
1451 761 1
711 609 4
1691 1292 9
464 1781 3
1630 239 9
39 1166 5
1393 629 6
1165 363 8
473 197 5
1682 1532 6
1759 1154 9
723 897 4
969 381 7
244 706 4
164 856 7
37 1316 9
1967 1520 1
1672 752 5
1228 1628 10
365 780 5
1689 543 1
467 1216 8
993 210 4
1779 950 3
1805 670 9
499 1246 8
1858 964 2
1982 16 6
1703 878 6
1957 149 2
867 114 8
379 54 7
836 219 5
1380 347 8
1125 1386 9
1004 812 1
1727 1606 5
1641 351 5
1110 215 9
259 973 8
732 1780 7
480 1137 1
396 159 8
1535 290 9
211 710 4
343 146 10
1805 200 3
999 1206 7
926 203 3
1484 1678 10
1585 1835 3
117 1017 1
1669 803 2
328 662 7
844 925 4
772 579 4
345 181 9
583 897 9
1686 1050 4
525 491 2
735 996 3
26 421 5
1612 114 3
495 1032 5
1007 333 5
1231 1106 9
684 649 6
190 1255 1
221 1812 4
1758 1775 10
700 1225 8
830 444 8
1479 1536 4
1320 1753 3
443 683 9
1951 1181 2
751 181 4
44 152 2
1164 1799 10
379 1693 3
202 433 6
138 1523 6
351 264 2
367 247 3
858 1753 3
1676 838 8
578 516 4
1191 1595 10
1304 1189 9
193 1058 5
696 1210 4
1037 1004 2
1574 409 10
1596 566 8
951 1277 2
210 618 8
115 422 7
1133 476 5
1895 97 7
654 1244 6
111 1233 5
95 1574 10
1897 916 4
1606 1394 2
241 994 10
1762 282 8
1142 94 8
668 1738 6
1254 1888 6
874 458 2
745 396 6
1643 1712 5
508 1755 10
920 1384 9
286 1673 7
755 11 2
1391 106 2
743 1498 7
972 1327 9
578 597 1
387 295 3
154 825 10
672 942 9
1300 1050 9
866 328 3
805 16 9
508 1354 1
653 1652 1
1432 255 5
1257 1826 9
1215 1770 7
740 1573 1
205 1684 6
804 1276 2
982 718 10
643 1638 4
1666 593 9
664 1244 10
1891 1248 6
1324 1552 2
1423 1919 8
346 33 3
60 447 2
814 1704 3
1675 624 9
1951 901 10
1078 1848 9
489 1279 10
444 1406 7
675 1480 1
114 1878 1
1199 153 9
1185 850 3
890 1070 10
1400 1996 4
1276 781 1
301 326 10
1002 202 9
1219 1201 5
438 943 6
1351 47 8
137 604 3
796 1964 7
1593 1082 7
1743 742 6
19 872 2
1851 704 8
1485 1265 9
755 1526 2
943 633 2
555 329 8
665 1798 8
162 1499 10
420 1701 7
700 1512 9
940 76 5
655 1786 2
1878 1026 5
1806 364 5
1722 1834 8
394 1563 3
1829 393 2
1100 1026 6
1412 1104 5
410 1886 8
120 1512 8
1286 1454 7
1259 1934 8
1535 1742 7
294 1182 6
1331 1850 9
279 1266 3
151 463 6
1605 1266 5
182 1999 5
67 1266 3
1470 1582 3
1863 516 7
640 1586 5
1004 1866 5
1931 1433 8
1426 1591 7
390 1010 1
1610 1543 7
1111 684 6
271 286 6
1571 1327 3
1325 276 5
288 126 7
1254 22 2
784 589 5
476 1348 4
1583 1788 4
1783 469 6
1409 1337 5
299 1025 2
1127 885 1
1164 113 1
1972 347 6
27 596 8
1726 1350 8
927 1474 1
869 205 6
839 901 5
464 1686 5
1398 1115 1
149 523 9
891 1509 7
401 1749 1
598 1286 4
1564 1485 9
24 233 5
1666 1937 6
1463 1967 9
1579 753 9
1718 664 1
183 361 1
1060 4 6
119 1500 8
1065 184 8
999 1286 8
1926 235 1
946 1842 10
1720 150 1
166 1655 10
561 867 1
763 1252 5
1962 228 6
1519 1309 2
1712 447 9
952 1035 8
691 1511 1
4 150 6
669 527 8
705 114 4
109 1169 9
506 1277 6
244 0 9
96 1369 10
1738 1243 4
752 82 1
777 1959 5
152 1159 3
1929 198 5
1088 1575 8
6 1993 5
772 1279 6
423 3 8
25 1019 4
858 766 3
337 1047 1
1977 721 6
331 586 8
111 1015 4
461 309 9
759 1847 6
724 805 10
171 1980 1
1728 1084 6
1835 530 1
890 1838 9
1513 1099 5
1722 1366 1
1770 1776 2
537 1815 8
201 1181 5
255 530 5
339 1052 7
1918 1084 7
1542 1082 5
657 463 1
1846 93 10
1780 558 5
1863 239 4
1244 9 4
1895 1562 1
1678 1634 8
1608 1677 7
775 1333 10
100 912 7
1254 441 2
1722 645 9
296 1160 7
739 6 8
485 1330 10
552 1795 7
120 125 4
607 1007 1
115 1245 1
1068 1289 6
1881 855 9
69 1714 2
1664 1601 2
1618 732 3
1940 515 1
1194 838 6
691 81 4
1723 275 5
1943 579 10
1264 1345 9
1923 634 2
1221 526 1
1854 1991 2
937 497 4
1940 913 1
536 1221 4
688 380 10
1355 1628 6
803 1851 8
885 1571 3
557 1449 3
229 1701 5
1525 780 4
459 178 4
1078 1368 6
1216 1967 1
476 36 10
1898 1783 6
1949 754 5
618 247 3
698 280 7
156 1808 8
1646 159 3
1840 1068 3
618 174 1
977 1324 7
653 844 2
1066 33 7
572 1979 2
1578 507 3
1809 1262 4
716 1269 4
865 1904 2
344 887 1
1408 855 2
1066 1554 2
1192 786 2
694 467 4
1180 951 6
1227 900 7
1416 409 4
52 1538 1
318 421 7
1234 732 3
926 1020 3
22 522 2
145 1677 7
1369 197 4
1976 139 6
861 1803 2
130 1612 5
1855 838 8
801 349 10
1092 409 9
1222 1066 10
116 1384 7
415 1884 10
1838 1393 1
140 1577 7
1826 1817 4
1324 446 9
1630 1803 5
1668 1756 1
1710 626 9
209 85 2
504 188 4
1967 825 2
1232 709 8
1001 1881 5
1447 1231 10
728 1345 1
528 923 8
1892 245 4
926 756 9
882 63 4
1411 1020 6
585 976 6
114 72 1
435 433 5
1108 559 10
1009 1357 3
1448 918 7
1008 979 5
1718 404 7
1489 1653 2
1676 430 4
891 754 7
888 1423 7
72 1971 1
1282 1236 3
842 656 8
1626 999 5
1289 177 1
657 1484 10
1881 1107 10
128 111 4
1306 354 4
428 836 10
1106 387 6
309 996 10
334 1968 10
1123 162 5
347 1060 3
227 744 1
1887 1206 10
618 1711 1
1536 1985 10
1696 1934 6
1599 64 6
120 1379 4
498 1386 3
443 1957 2
1952 323 3
804 1041 6
1391 1087 4
550 1689 8
97 296 7
1995 597 5
1475 270 9
1943 984 8
492 429 8
757 765 5
1359 1818 4
1722 1506 4
317 1773 8
185 1334 10
1656 1309 10
1802 229 4
1093 1566 10
141 1480 9
1330 287 1
1808 102 7
591 1948 7
1267 372 3
1902 999 7
1850 1075 5
17 1125 4
609 1900 5
1729 50 5
433 1960 9
567 1766 10
944 1922 5
1895 1698 9
868 1728 5
1068 116 4
904 1860 4
247 1961 8
1337 558 6
1161 1213 3
1050 872 9
343 374 4
1782 300 7
163 1695 1
1774 900 8
755 1055 6
778 387 9
991 1897 1
1422 1297 7
441 1456 5
1890 1451 9
1624 1330 9
35 80 9
72 1828 10
185 836 9
980 1256 2
335 1596 8
1033 1474 2
1951 1973 4
947 1050 8
1210 434 1
1373 1913 8
1374 708 7
1593 391 10
1633 878 5
265 703 9
137 1943 3
1741 568 6
1021 1143 1
703 183 7
934 1994 10
1026 1868 4
1056 605 1
175 1698 6
1470 1874 1
1461 1892 2
678 1873 8
1485 151 3
1635 1040 7
1400 510 8
1561 244 9
67 1286 6
273 1753 7
845 1398 7
565 212 6
458 1338 7
1000 357 4
678 458 1
302 340 10
228 1437 10
105 1157 9
1228 476 6
1566 203 8
236 1952 2
1679 906 9
1214 622 2
1988 815 9
562 843 6
1793 482 7
940 1193 2
794 434 1
1121 1058 9
373 1334 7
467 1630 10
214 845 3
963 746 8
327 946 9
651 1890 9
1412 459 6
1238 683 5
235 1524 10
1135 708 4
1473 1977 4
1072 1477 10
1391 1847 4
1820 1809 10
555 1692 8
1776 1401 10
1221 945 1
1596 186 5
1592 1426 1
982 480 5
143 619 5
68 116 8
1653 1405 2
854 638 10
1613 1633 2
541 1200 5
1488 765 4
1512 1965 3
1171 1658 1
1824 1485 9
696 1356 5
1251 1683 8
1326 1801 6
1764 395 1
1635 1567 1
1242 198 9
1001 1028 3
812 1009 6
1217 1051 9
327 945 4
1467 1476 9
988 1650 5
784 1990 10
1910 583 7
708 414 9
1195 1515 10
127 1647 9
244 856 2
1224 1232 2
1151 1137 5
311 1983 9
105 1603 6
1691 1088 1
724 1897 2
1046 17 9
1155 1931 4
1614 1857 9
1118 1704 7
366 687 1
692 92 3
1097 1286 2
65 1388 5
30 79 2
1774 944 6
874 971 3
1470 1962 3
1952 909 6
93 1374 4
1325 65 2
1680 1786 6
4 1513 9
758 1795 10
1324 1658 2
791 865 7
1563 708 5
1742 563 4
713 1173 6
1508 686 4
1766 54 4
1004 641 4
793 507 6
725 375 9
544 691 8
1715 446 10
628 1563 4
1875 196 1
618 863 7
1226 47 1
299 130 1
762 540 4
1766 703 10
1918 354 2
954 686 8
296 1295 2
1702 81 10
298 1987 3
1967 1540 7
1336 1892 1
1477 1469 5
1444 1770 6
1225 1808 4
1344 437 6
678 557 4
1003 1111 5
740 1949 6
1577 1640 7
796 1946 5
1344 1249 1
1380 1044 8
1182 1471 4
1259 1129 7
434 108 7
817 873 6
745 1027 5
1598 1766 10
13 825 8
1394 1476 2
1785 1372 2
376 543 8
852 1762 3
621 429 10
24 484 1
1583 627 6
1390 822 3
846 683 5
1963 1582 4
677 619 10
1663 1747 3
502 1325 10
1386 1649 6
1737 8 4
231 1218 5
1350 441 3
1779 697 7
1278 207 6
928 1031 1
1757 117 6
1417 1936 3
523 1522 5
1267 649 7
479 1220 9
226 1705 4
756 704 9
764 1471 2
1126 1859 8
64 1357 4
1223 47 6
207 1660 2
381 1299 10
607 234 5
393 968 6
745 109 2
1243 1545 2
1424 377 6
161 436 7
1547 1440 10
973 67 5
405 1072 6
757 1797 6
564 1879 2
711 1261 5
1613 1224 2
709 1446 8
702 1262 9
445 1189 6
1777 447 1
678 262 9
91 1482 8
589 1515 3
1583 1008 9
1392 1874 5
145 179 3
336 860 4
1767 1202 4
9 387 2
691 435 3
193 1807 7
580 623 10
387 1304 8
352 47 8
845 241 6
844 1270 10
340 1364 3
1313 374 10
1932 158 4
522 1123 6
1061 569 10
911 792 2
255 369 1
539 1805 3
110 262 6
162 137 4
1771 1405 6
1048 977 5
352 1935 9
1953 1318 9
437 475 2
323 318 6
579 604 6
1446 647 2
94 150 2
84 945 8
1105 372 2
384 359 9
769 628 4
821 226 2
835 329 9
606 1728 10
1131 951 9
924 1519 3
1275 999 8
282 1259 8
1994 245 9
120 487 2
1186 1497 4
1892 1174 4
1866 1301 4
1311 761 1
1523 1628 9
1312 406 8
1404 1386 7
711 1807 2
967 1672 2
1313 1760 3
1496 1395 10
1923 101 10
1075 251 9
1319 675 8
1349 531 3
1216 1391 7
751 1655 8
711 504 1
535 78 2
735 667 10
745 78 9
1705 653 4
1848 693 4
756 1026 5
346 764 6
1527 1103 8
1690 1411 7
928 501 8
1287 293 4
371 134 9
828 1992 3
1948 805 1
266 448 5
441 1077 4
396 1892 1
1590 628 9
1538 371 9
359 146 8
620 1656 3
80 1243 2
393 1297 4
265 244 5
344 1529 6
1206 1388 1
501 1633 10
1753 331 4
1927 486 5
608 729 8
98 1152 5
1926 1284 4
815 315 6
248 693 5
910 520 2
1908 397 10
207 1958 9
829 1530 8
325 1698 8
1236 566 8
1032 889 9
1465 1162 3
1502 1738 2
612 1994 3
908 896 7
1423 1898 3
517 1841 2
1689 1980 2
1977 1206 6
360 891 3
779 24 3
1276 53 7
968 914 5
462 572 2
1052 186 10
962 1645 7
945 1222 10
1370 925 2
703 250 2
1215 1624 2
1474 811 9
75 1077 9
51 606 6
1901 1011 8
480 1926 10
680 1143 4
1880 1852 5
1801 336 10
1501 527 10
1111 881 6
1085 1988 3
1838 1454 4
491 211 10
1374 1621 6
1753 1581 4
469 29 6
1744 647 8
1529 347 4
939 1379 5
988 1265 9
11 400 2
1356 855 5
901 1969 3
758 1109 1
1926 704 2
1258 392 1
439 699 4
1811 275 4
269 243 3
1158 1937 9
969 430 5
977 64 3
318 1642 5
10 1163 3
411 379 9
67 1965 10
481 630 9
982 1435 7
1921 1921 7
1807 1852 1
874 1081 10
1099 1439 3
537 1498 8
973 1824 1
1741 857 1
1767 1903 4
1551 1768 2
1790 537 2
1713 133 7
1602 259 7
595 1776 10
618 110 6
1001 220 4
586 352 6
777 1287 8
351 1099 7
303 1771 1
1755 1591 4
114 1739 9
1846 702 1
1763 1943 7
515 175 1
1338 197 7
1159 573 5
1042 1387 10
1460 626 6
578 605 2
319 1450 2
1178 1732 9
682 1350 1
1742 270 3
591 506 10
30 1194 7
1871 318 9
1426 171 1
137 755 2
1397 1121 9
188 560 10
1625 401 5
1894 292 8
1144 48 9
1635 1880 5
1686 1358 9
555 1481 3
1627 65 8
26 1581 6
191 449 10
1677 1056 2
700 1594 7
1594 434 8
774 1524 3
1793 1286 8
1210 1866 9
1655 528 3
120 710 3
488 1959 3
1826 1395 1
15 733 3
714 1794 10
1571 423 4
973 1507 10
506 604 5
1666 1731 3
929 1021 6
397 3 1
1327 496 3
1289 1886 9
715 1957 9
1990 1279 6
686 1281 5
487 408 2
1387 1986 4
435 978 4
1707 1462 2
470 1836 5
1977 920 9
1925 1574 9
446 1161 10
137 346 2
1203 1925 9
301 705 3
1643 1580 7
845 179 7
1804 1605 1
764 716 7
1107 1227 7
1069 1906 4
823 5 3
90 309 4
1018 1523 5
1004 1118 9
532 247 9
1622 1351 6
1354 1555 8
317 829 8
1787 1911 5
1997 1273 9
649 274 2
551 1115 3
358 1900 4
493 1045 10
1127 1600 9
279 1404 6
1124 883 1
699 1770 4
1755 1504 9
661 654 1
11 887 9
1730 1429 8
526 1749 4
907 515 6
926 1253 7
1758 635 1
312 1980 2
1586 1021 9
1680 639 2
762 1754 5
826 410 7
1758 539 4
936 142 1
663 1425 1
717 279 4
1101 1796 2
646 1404 1
61 397 10
1881 987 4
1451 1586 5
148 722 8
341 1814 1
936 615 10
505 1361 1
864 1375 1
983 441 10
1324 1013 5
1295 1208 8
521 1337 2
241 1384 9
526 1908 10
1422 1975 7
330 1961 7
1161 1375 5
633 542 1
10 1745 1
771 33 1
965 137 6
1206 1340 10
1527 1244 1
1310 1104 9
1607 1027 5
1754 1324 3
483 856 10
273 489 2
1534 1246 5
605 849 3
612 1997 5
63 911 10
1530 523 8
893 1851 3
675 1353 6
1508 1509 5
527 66 4
1491 1175 9
360 1800 3
944 1925 4
1022 884 2
100 874 8
1639 1924 5
772 990 3
1999 467 8
779 1481 4
1674 558 9
1244 1251 7
675 175 10
1412 1724 8
784 94 7
1900 993 4
40 642 7
1581 1124 3
646 1305 1
1342 720 3
461 750 2
937 1865 3
1620 1745 6
1771 1438 7
1817 1029 2
1477 1928 4
74 610 3
648 439 4
1702 441 7
414 1868 3
748 1657 5
691 904 8
467 1382 4
1522 156 7
1324 1399 3
1950 214 4
905 1390 7
1495 1157 10
422 1992 6
1324 1450 7
29 116 4
106 1273 7
801 1261 10
1866 687 10
231 954 1
266 711 8
1571 1329 9
1264 830 10
1457 1727 5
291 1035 4
1077 682 6
1832 792 5
1988 739 1
1407 1625 7
88 270 5
926 1349 6
1743 478 3
490 453 2
184 1385 1
905 1245 8
520 929 9
917 1382 2
1903 204 7
777 1972 4
1191 634 10
767 1068 3
460 152 8
1107 490 8
896 1806 4
767 1071 8
838 1564 6
185 1059 9
1505 1874 3
468 1178 4
346 123 5
557 388 5
989 1675 1
273 310 8
1564 322 8
839 1743 4
1576 487 6
1027 395 6
1117 1113 5
1476 47 8
1586 108 2
1877 1891 1
585 135 8
1491 1319 2
664 208 2
1639 976 5
1331 1260 8
443 1239 4
1433 1128 8
90 433 8
756 1801 7
1871 1280 8
389 837 6
1327 273 4
66 1074 3
1813 1658 9
300 44 5
1617 1984 2
157 1896 3
1619 435 3
421 1734 5
1889 1333 4
1551 48 3
11 1290 3
1150 360 3
193 1795 10
963 1817 2
857 1436 7
1875 1699 2
771 298 9
1526 124 8
379 798 7
161 335 9
1811 881 10
653 916 9
1472 1179 5
1053 1123 9
210 1825 3
1606 1729 8
1812 1919 7
623 1480 1
836 757 4
163 1432 6
1099 133 1
1796 528 6
141 833 2
1364 670 5
877 973 8
388 385 4
968 192 1
660 420 5
914 929 1
1729 1671 10
1224 257 8
1814 1893 3
1101 218 9
881 937 7
1075 596 9
352 1037 2
1806 813 4
1420 587 7
1644 1153 2
455 269 2
515 11 10
1352 1732 6
352 201 9
845 365 1
206 1033 9
501 272 1
1395 640 7
488 850 7
206 669 6
244 793 8
508 1482 8
1828 721 10
615 1337 9
1341 1154 1
1743 1733 4
203 1538 1
979 812 2
401 1173 3
186 150 9
707 440 1
1150 1094 2
1659 1646 2
930 1480 1
1464 1072 5
1804 1579 9
1854 327 3
879 306 5
1786 776 6
270 587 6
698 1126 10
597 1143 7
1290 1123 8
37 705 2
1536 1444 10
1092 1460 4
1328 107 6
1750 954 1
184 687 2
915 836 4
1920 629 4
1455 1223 6
720 1939 9
441 199 9
1230 700 2
57 438 5
1767 1684 9
1965 196 2
1199 999 7
208 669 8
1081 1583 7
159 780 7
1969 1436 10
127 521 2
1101 1763 6
1526 1840 7
61 26 9
575 1205 6
477 1354 6
1244 517 1
1403 770 5
17 1901 7
246 972 6
1879 1302 4
37 1749 6
970 85 6
592 679 3
377 1353 8
1280 1476 1
1183 517 8
703 151 8
858 679 10
1239 404 6
801 439 8
441 157 1
420 661 6
1931 1041 10
1931 483 2
474 1230 6
1008 1992 8
55 1397 1
826 1626 1
214 1160 3
384 1928 5
1896 761 10
973 1538 10
831 413 3
1133 1491 5
252 683 4
1437 1745 3
1895 137 2
98 1908 3
1417 625 10
143 172 10
23 231 4
873 436 7
1169 541 3
1512 945 7
1904 1780 7
997 114 1
1187 1377 7
144 802 6
1472 593 8
1375 975 4
1014 1766 10
1355 1060 3
73 751 2
677 1084 7
497 1288 8
1156 489 3
446 423 5
1904 1735 2
477 100 2
1435 187 10
1248 744 3
181 1603 3
782 1941 2
1072 441 8
439 1364 5
1471 359 6
1455 1068 1
1360 502 3
755 1165 9
283 1161 6
589 126 1
768 1551 7
1573 524 5
260 1435 2
86 1378 4
505 1660 4
1289 387 9
192 293 7
851 427 3
1763 90 7
1030 693 2
219 309 8
1202 563 4
405 647 6
1480 1858 10
659 1540 4
1880 697 4
747 511 7
1788 807 9
1284 1818 2
327 1037 5
345 438 1
205 1542 5
245 741 7
1932 378 3
64 1799 2
943 1442 8
323 756 2
1708 1619 10
1183 364 2
1674 1757 10
1852 346 2
1455 1697 7
1500 926 9
1560 390 10
319 961 9
348 1932 5
1427 30 8
1137 1742 9
419 1212 4
1382 1576 7
1727 932 6
1334 1578 4
1973 112 10
1462 1203 5
1878 951 9
1564 446 2
1798 1637 7
506 860 1
1210 269 7
491 679 1
309 1945 6
1630 1622 10
974 821 9
7 826 9
25 1973 7
730 878 6
149 1379 9
174 844 1
1073 932 10
1516 1177 2
690 1339 2
307 530 1
80 1232 2
630 1634 10
508 689 4
1305 811 10
931 991 4
1210 899 2
400 1440 4
274 1146 6
581 1581 4
1668 722 9
1979 616 7
1162 1592 3
54 826 8
840 1582 5
344 1772 9
431 1082 1
1975 1302 6
1646 1546 7
1608 60 6
1668 1247 4
42 1132 1
1338 297 8
1680 1200 5
918 701 10
648 861 10
1872 427 9
1016 1989 2
1853 525 2
1171 1053 10
1543 231 8
1 860 7
742 1236 10
1453 515 2
44 410 5
982 737 9
943 1523 6
40 812 6
1625 1695 2
486 1160 2
1028 1042 6
1567 272 4
1447 1168 2
1953 702 7
409 296 5
1478 1737 10
386 1388 9
546 335 4
1225 1167 9
750 465 10
1883 1929 8
493 611 4
1246 6 5
844 170 3
867 524 4
1161 717 8
96 1639 9
763 1891 9
1829 1111 2
911 406 3
1586 1419 7
430 761 6
1380 900 2
1412 1638 3
875 1690 4
907 1818 5
167 1903 1
835 1397 7
1730 1943 9
1957 1794 7
1170 600 8
319 817 7
1998 396 9
713 1391 2
1461 1321 7
408 1183 3
92 1698 5
92 1911 4
1002 101 10
1100 678 4
752 932 6
1202 1212 5
810 1827 3
1441 154 2
1345 1829 9
674 1469 5
560 329 10
1056 1478 1
1279 175 5
393 944 10
1155 1196 8
804 141 4
568 606 9
733 542 7
1549 487 1
1395 1810 7
267 1772 9
595 1695 7
784 1867 10
76 1573 10
347 239 7
1523 1543 4
651 614 3
1778 1152 2
1752 1312 2
1338 1664 3
1304 535 1
360 1090 6
1113 253 1
1808 1722 2
825 1921 4
30 732 6
1166 210 8
92 560 5
403 1694 7
1820 1961 3
901 339 5
1093 907 6
1387 1223 5
413 402 8
1402 1678 7
1851 668 6
944 817 8
221 210 2
1108 687 4
1557 661 7
264 394 4
294 1863 9
1053 1268 1
653 856 3
687 692 7
1432 602 5
289 1490 10
1481 1284 10
1036 994 9
311 1263 10
826 1191 9
443 1053 6
1574 33 8
313 192 5
1962 1170 5
907 858 4
150 1609 2
1233 1542 7
1514 896 3
1860 452 9
110 628 6
22 969 6
1971 377 2
957 1981 2
1546 974 8
1384 762 2
138 347 2
1129 30 1
1605 1054 3
484 366 3
176 710 5
1681 229 9
670 1508 5
325 173 10
1801 951 9
1360 1246 1
1051 1716 1
190 1323 6
1404 761 8
1872 1249 7
991 1554 6
1542 901 10
797 1033 7
243 140 1
1720 911 1
868 224 5
1783 1337 4
1733 321 8
1435 1715 4
315 46 9
653 1255 9
465 530 1
226 1131 3
695 1921 4
1266 1999 6
257 731 3
166 677 9
1065 485 1
662 751 7
666 768 5
857 91 3
400 632 8
787 170 6
1783 1368 7
71 973 5
1416 1164 9
584 272 2
53 201 7
62 1377 6
1128 848 10
1733 331 4
799 1286 7
1338 1135 2
503 1403 3
1208 1437 4
171 742 6
1733 745 1
575 1194 9
71 856 6
1461 117 1
366 280 3
1221 763 6
1406 79 2
779 592 7
1593 653 5
1511 762 6
1546 940 5
1513 1740 5
1767 150 10
1656 1851 4
886 753 9
887 776 10
1430 288 5
1800 1464 2
917 1011 7
1071 276 4
1467 1261 10
1832 989 5
1745 1204 10
211 1217 9
446 293 9
813 1489 9
595 929 5
271 714 3
1063 834 4
866 1224 10
339 1068 2
875 66 1
1383 1911 8
1315 310 4
1906 1818 3
868 1872 1
24 369 6
71 565 7
1333 63 7
427 1367 3
1129 209 8
703 1706 3
531 921 7
383 138 10
100 1000 2
1533 260 3
226 586 5
663 575 6
434 1877 5
310 359 4
1823 699 3
1890 466 8
786 796 9
779 1543 7
828 94 7
531 1022 9
1012 1719 1
1604 1831 2
1966 498 7
1591 1238 10
1148 769 2
943 708 4
743 957 4
218 1018 2
1284 1265 6
1688 589 8
1024 1221 10
329 216 4
1649 836 7
858 517 8
266 1200 3
713 1279 6
1995 1759 2
1989 939 7
454 109 5
584 1131 7
311 1395 4
480 233 3
1603 1778 9
1315 685 1
455 34 9
1809 1548 9
1416 72 6
344 458 5
883 98 3
1339 450 6
1650 116 4
1692 1735 4
1880 783 6
1351 426 2
479 967 4
1361 803 2
1665 1318 2
1222 551 10
1403 1433 8
1744 196 6
597 767 8
855 1478 6
282 1586 4
285 629 4
945 1563 5
1284 1730 4
1238 1081 9
156 912 4
1735 671 6
1346 917 1
507 657 4
671 472 6
470 223 9
153 641 3
1136 992 1
914 1786 4
923 271 1
737 1999 9
1496 1490 4
1208 388 1
1543 1639 8
1998 1383 9
762 1742 3
1591 1173 2
946 325 8
1693 864 10
813 408 2
850 967 4
1456 951 4
1296 1802 4
1879 423 6
518 1593 7
1490 1785 9
998 697 3
119 1576 3
1240 369 7
1312 684 5
1391 436 2
784 1363 3
493 1313 9
900 185 1
79 1294 7
696 1164 5
1562 457 3
1114 165 10
385 1476 6
1218 957 9
1213 1949 3
1350 1812 4
254 648 5
680 530 2
1787 168 6
1478 1987 3
1886 1901 7
684 1349 2
1036 80 8
649 1521 4
1294 403 7
304 1948 2
1860 298 6
1983 558 1
1699 164 3
1395 224 7
1748 1665 6
979 327 10
559 1935 8
1631 144 3
833 1235 2
773 129 5
625 292 7
1712 1301 1
675 924 8
1356 181 6
210 0 6
151 1911 5
705 694 3
171 1691 7
110 619 7
975 464 2
411 1248 1
1490 217 10
848 704 9
1471 447 6
985 253 5
328 430 10
305 684 2
976 1841 9
354 592 4
1815 1723 7
1842 106 4
1408 92 9
1023 678 10
1640 658 1
840 1693 8
984 1660 10
1393 260 1
159 1346 5
1768 1919 8
1498 385 10
769 338 6
585 849 10
612 233 2
799 520 4
871 1879 1
1509 251 2
325 467 2
1887 1929 1
685 870 6
1265 762 10
1977 1533 4
273 674 1
693 841 7
710 759 5
959 878 6
1029 1715 6
72 1180 7
1429 816 10
1665 765 5
399 489 3
1554 1612 7
1202 155 2
50 1774 4
166 863 5
106 65 4
1281 955 10
536 30 2
1341 1922 2
1094 457 5
368 1360 10
1115 1809 4
289 148 8
815 1639 7
164 516 1
1615 155 8
1556 1172 3
1697 1243 4
616 787 7
31 557 6
1273 1467 8
918 1682 4
947 1898 8
971 339 8
1248 810 4
227 657 1
617 1044 2
1891 1083 2
1331 19 3
1619 29 8
1044 482 8
1317 1063 2
1984 1398 9
1859 1134 7
1491 1753 8
884 405 7
41 1198 4
1406 1429 2
1923 480 4
1241 1470 2
1739 1803 4
11 1962 4
1788 602 9
111 1038 7
924 960 4
1876 106 6
1086 1666 2
1770 771 8
231 544 5
1448 1008 3
173 1429 5
423 712 9
795 453 5
115 675 1
698 1876 10
1018 739 7
1234 1697 5
92 16 1
1204 394 6
901 1501 4
239 265 6
1024 1656 1
830 1786 1
1717 850 9
1964 735 8
1710 1612 4
834 1789 7
1105 41 2
546 784 6
1587 1352 6
1509 1755 10
53 661 7
649 158 9
1446 1709 2
380 1945 4
828 1309 3
209 334 7
1383 1251 3
623 1555 5
620 1144 4
881 1220 8
708 862 2
1292 153 5
1159 572 5
832 30 7
125 1166 8
1695 1726 10
1920 327 7
1841 991 6
585 397 6
703 463 1
1803 1822 3
740 573 9
56 1765 2
907 418 5
264 1287 3
1610 1037 7
1994 1967 3
998 1712 5
497 1922 4
616 990 3
1376 1426 8
1681 627 1
1011 1372 8
511 1444 8
1458 1259 8
1720 899 5
1289 758 3
538 998 7
1137 1433 6
1742 1695 7
655 994 7
457 153 2
974 652 8
92 344 8
150 975 3
1805 1327 6
859 1790 1
1271 1042 1
884 1814 7
644 1179 10
1521 1746 9
1425 621 4
1902 934 8
167 743 6
546 603 1
1091 16 4
1464 1116 5
162 904 7
816 1743 2
1993 1608 3
1869 326 8
771 1935 6
637 557 3
1469 896 8
1258 490 9
1573 180 6
1781 1404 10
855 850 4
848 1793 8
1726 127 2
1769 789 1
341 926 7
1930 393 10
951 359 3
190 1155 10
1543 24 8
332 1339 3
1100 1151 4
1526 1722 6
1693 902 10
525 1497 8
1492 350 5
93 165 10
996 1802 10
1831 1996 2
978 93 9
694 195 4
590 1550 8
1996 1740 5
1596 535 7
264 180 4
673 206 4
283 735 9
1419 652 4
995 1727 9
370 1691 1
580 23 1
516 487 8
136 1095 5
1683 125 5
648 1095 1
870 1345 6
1512 768 8
938 808 4
981 1766 4
1860 454 9
283 75 6
1619 930 6
1665 1511 2
916 1063 6
5 985 10
920 948 5
1333 327 3
200 655 7
1780 1455 10
1582 192 5
940 904 9
284 1322 4
1230 1413 7
1539 1474 1
1948 1372 4
1393 194 4
1337 981 5
439 411 6
1829 1365 6
89 157 5
746 1698 4
808 394 4
1704 332 1
291 84 8
1458 1446 1
178 156 8
1785 1007 5
792 262 2
662 1360 9
54 693 7
680 192 10
1415 1884 7
1630 1580 3
377 367 3
